work,book_n,line_n,word_n,word,lemma,appositive
Il.,9,71,5,τὸν,ὁ,no
Il.,9,73,2,τοί,ὁ,no
Il.,9,74,4,τῷ,ὁ,no
Il.,9,79,3,οἳ,ὁ,no
Il.,9,79,6,τοῦ,ὁ,no
Il.,9,91,1,οἳ,ὁ,no
Il.,9,93,1,τοῖς,ὁ,no
Il.,9,93,2,ὁ,ὁ,prepositive
Il.,9,95,1,ὅ,ὁ,no
Il.,9,106,3,τοῦ,ὁ,no
Il.,9,114,1,τὸν,ὁ,no
Il.,9,124,3,οἳ,ὁ,no
Il.,9,131,1,τὰς,ὁ,no
Il.,9,131,3,οἱ,ὁ,postpositive
Il.,9,133,3,τῆς,ὁ,prepositive
Il.,9,134,1,ἣ,ὁ,no
Il.,9,146,1,τάων,ὁ,no
Il.,9,149,3,οἱ,ὁ,postpositive
Il.,9,156,2,οἱ,ὁ,postpositive
Il.,9,157,3,οἱ,ὁ,postpositive
Il.,9,162,1,τὸν,ὁ,no
Il.,9,167,4,τοὺς,ὁ,no
Il.,9,167,8,οἳ,ὁ,no
Il.,9,173,3,τοῖσι,ὁ,no
Il.,9,179,1,τοῖσι,ὁ,no
Il.,9,182,1,τὼ,ὁ,no
Il.,9,186,1,τὸν,ὁ,no
Il.,9,188,1,τὴν,ὁ,no
Il.,9,189,1,τῇ,ὁ,no
Il.,9,189,2,ὅ,ὁ,no
Il.,9,190,3,οἱ,ὁ,postpositive
Il.,9,192,1,τὼ,ὁ,no
Il.,9,196,1,τὼ,ὁ,no
Il.,9,204,1,οἳ,ὁ,no
Il.,9,206,2,ὅ,ὁ,no
Il.,9,209,1,τῷ,ὁ,no
Il.,9,210,2,τὰ,ὁ,no
Il.,9,219,2,τοῦ,ὁ,prepositive
Il.,9,220,4,ὃ,ὁ,no
Il.,9,221,1,οἳ,ὁ,no
Il.,9,243,3,τῇσιν,ὁ,no
Il.,9,244,7,οἱ,ὁ,postpositive
Il.,9,253,2,τῷ,ὁ,no
Il.,9,259,3,ὃ,ὁ,no
Il.,9,266,3,οἳ,ὁ,no
Il.,9,273,1,τὰς,ὁ,no
Il.,9,275,3,τῆς,ὁ,prepositive
Il.,9,276,1,ἣ,ὁ,no
Il.,9,284,3,οἱ,ὁ,postpositive
Il.,9,285,2,οἱ,ὁ,postpositive
Il.,9,288,1,τάων,ὁ,no
Il.,9,289,4,ὃ,ὁ,no
Il.,9,301,3,τοῦ,ὁ,no
Il.,9,307,1,τὸν,ὁ,no
Il.,9,309,4,τὸν,ὁ,prepositive
Il.,9,320,3,ὅ,ὁ,no
Il.,9,320,7,ὅ,ὁ,no
Il.,9,324,8,οἱ,ὁ,postpositive
Il.,9,330,1,τάων,ὁ,prepositive
Il.,9,332,2,ὃ,ὁ,no
Il.,9,335,1,τοῖσι,ὁ,no
Il.,9,336,6,τῇ,ὁ,no
Il.,9,342,1,τὴν,ὁ,no
Il.,9,342,9,τὴν,ὁ,no
Il.,9,359,9,τὰ,ὁ,no
Il.,9,364,6,τὰ,ὁ,no
Il.,9,369,2,τῷ,ὁ,no
Il.,9,374,3,οἱ,ὁ,postpositive
Il.,9,376,5,οἱ,ὁ,postpositive
Il.,9,378,4,τοῦ,ὁ,no
Il.,9,380,3,οἱ,ὁ,postpositive
Il.,9,391,5,ὃ,ὁ,no
Il.,9,397,1,τάων,ὁ,no
Il.,9,400,3,τὰ,ὁ,no
Il.,9,403,1,τὸ,ὁ,prepositive
Il.,9,417,4,τοῖς,ὁ,prepositive
Il.,9,422,3,τὸ,ὁ,prepositive
Il.,9,430,3,οἳ,ὁ,no
Il.,9,439,2,τῷ,ὁ,no
Il.,9,450,1,τὴν,ὁ,no
Il.,9,451,3,ἣ,ὁ,no
Il.,9,453,1,τῇ,ὁ,no
Il.,9,469,7,τοῖο,ὁ,prepositive
Il.,9,471,1,οἳ,ὁ,no
Il.,9,480,4,ὃ,ὁ,no
Il.,9,493,1,τὰ,ὁ,no
Il.,9,493,3,ὅ,ὁ,no
Il.,9,498,1,τῶν,ὁ,no
Il.,9,499,3,τοὺς,ὁ,no
Il.,9,505,1,ἣ,ὁ,no
Il.,9,509,1,τὸν,ὁ,no
Il.,9,511,4,ταί,ὁ,no
Il.,9,512,1,τῷ,ὁ,no
Il.,9,515,7,τὰ,ὁ,no
Il.,9,519,8,τὰ,ὁ,no
Il.,9,522,3,τῶν,ὁ,no
Il.,9,524,3,τῶν,ὁ,no
Il.,9,533,3,τοῖσι,ὁ,no
Il.,9,534,2,ὅ,ὁ,no
Il.,9,534,3,οἱ,ὁ,postpositive
Il.,9,538,1,ἣ,ὁ,no
Il.,9,541,3,ὅ,ὁ,no
Il.,9,543,1,τὸν,ὁ,no
Il.,9,547,1,ἣ,ὁ,no
Il.,9,555,2,ὃ,ὁ,no
Il.,9,559,1,τῶν,ὁ,no
Il.,9,561,1,τὴν,ὁ,no
Il.,9,564,2,ὅ,ὁ,no
Il.,9,565,1,τῇ,ὁ,no
Il.,9,565,2,ὅ,ὁ,no
Il.,9,571,4,τῆς,ὁ,no
Il.,9,573,1,τῶν,ὁ,no
Il.,9,574,3,τὸν,ὁ,no
Il.,9,579,2,τὸ,ὁ,prepositive
Il.,9,584,3,τόν,ὁ,no
Il.,9,585,2,ὃ,ὁ,no
Il.,9,586,2,οἱ,ὁ,postpositive
Il.,9,587,4,τοῦ,ὁ,no
Il.,9,588,8,τοὶ,ὁ,no
Il.,9,591,4,οἱ,ὁ,postpositive
Il.,9,592,5,τῶν,ὁ,no
Il.,9,595,1,τοῦ,ὁ,no
Il.,9,597,2,ὃ,ὁ,no
Il.,9,598,4,τῷ,ὁ,no
Il.,9,606,1,τὸν,ὁ,no
Il.,9,609,8,ὅ,ὁ,no
Il.,9,614,1,τὸν,ὁ,no
Il.,9,615,5,τὸν,ὁ,no
Il.,9,620,4,ὅ,ὁ,no
Il.,9,622,5,τοῖσι,ὁ,no
Il.,9,631,1,τῆς,ὁ,no
Il.,9,634,3,ὃ,ὁ,no
Il.,9,635,1,τοῦ,ὁ,no
Il.,9,639,5,τῇσι,ὁ,no
Il.,9,640,6,τοί,ὁ,no
Il.,9,643,1,τὸν,ὁ,no
Il.,9,654,4,τῇ,ὁ,prepositive
Il.,9,656,3,οἳ,ὁ,no
Il.,9,662,2,ὃ,ὁ,no
Il.,9,664,1,τῷ,ὁ,no
Il.,9,664,6,τὴν,ὁ,no
Il.,9,666,9,τῷ,ὁ,no
Il.,9,667,3,τήν,ὁ,no
Il.,9,667,4,οἱ,ὁ,postpositive
Il.,9,669,1,οἳ,ὁ,no
Il.,9,670,1,τοὺς,ὁ,no
Il.,9,676,1,τὸν,ὁ,no
Il.,9,684,4,τοῖς,ὁ,prepositive
Il.,9,690,4,ὃ,ὁ,no
Il.,9,691,2,οἱ,ὁ,postpositive
Il.,9,693,3,οἳ,ὁ,no
Il.,9,699,4,ὃ,ὁ,no
Il.,9,706,4,τὸ,ὁ,prepositive
Il.,9,710,3,οἳ,ὁ,no
Il.,10,10,6,οἱ,ὁ,postpositive
Il.,10,11,5,τὸ,ὁ,no
Il.,10,12,4,τὰ,ὁ,no
Il.,10,17,3,οἱ,ὁ,postpositive
Il.,10,19,3,οἱ,ὁ,postpositive
Il.,10,27,2,τοὶ,ὁ,no
Il.,10,34,1,τὸν,ὁ,no
Il.,10,35,4,τῷ,ὁ,no
Il.,10,36,1,τὸν,ὁ,no
Il.,10,42,1,τὸν,ὁ,no
Il.,10,57,6,τοῖο,ὁ,no
Il.,10,59,2,τοῖσιν,ὁ,no
Il.,10,60,1,τὸν,ὁ,no
Il.,10,62,4,τοῖσι,ὁ,no
Il.,10,62,7,ὅ,ὁ,no
Il.,10,63,8,τοῖς,ὁ,no
Il.,10,64,1,τὸν,ὁ,no
Il.,10,73,2,ὃ,ὁ,no
Il.,10,74,1,τὸν,ὁ,no
Il.,10,77,8,ὁ,ὁ,prepositive
Il.,10,86,1,τὸν,ὁ,no
Il.,10,88,4,τὸν,ὁ,no
Il.,10,89,6,ὅ,ὁ,no
Il.,10,97,3,τοὺς,ὁ,prepositive
Il.,10,98,2,τοὶ,ὁ,no
Il.,10,102,1,τὸν,ὁ,no
Il.,10,113,1,τῶν,ὁ,no
Il.,10,119,1,τὸν,ὁ,no
Il.,10,125,1,τὸν,ὁ,no
Il.,10,128,1,τὸν,ὁ,no
Il.,10,129,4,οἱ,ὁ,postpositive
Il.,10,139,2,τὸν,ὁ,no
Il.,10,142,4,ὅ,ὁ,no
Il.,10,143,1,τὸν,ὁ,no
Il.,10,148,3,ὃ,ὁ,no
Il.,10,150,6,τὸν,ὁ,no
Il.,10,154,8,ὅ,ὁ,no
Il.,10,157,1,τὸν,ὁ,no
Il.,10,162,3,ὃ,ὁ,no
Il.,10,168,1,τὸν,ὁ,no
Il.,10,171,3,τῶν,ὁ,no
Il.,10,177,3,ὃ,ὁ,no
Il.,10,179,4,τοὺς,ὁ,no
Il.,10,180,1,οἳ,ὁ,no
Il.,10,187,2,τῶν,ὁ,no
Il.,10,190,1,τοὺς,ὁ,no
Il.,10,190,3,ὃ,ὁ,no
Il.,10,194,5,τοὶ,ὁ,no
Il.,10,196,1,τοῖς,ὁ,no
Il.,10,203,1,τοῖσι,ὁ,no
Il.,10,212,4,οἱ,ὁ,postpositive
Il.,10,213,5,οἱ,ὁ,postpositive
Il.,10,215,1,τῶν,ὁ,prepositive
Il.,10,215,3,οἱ,ὁ,postpositive
Il.,10,216,3,τῇ,ὁ,no
Il.,10,218,3,οἳ,ὁ,no
Il.,10,219,1,τοῖσι,ὁ,no
Il.,10,224,8,ὃ,ὁ,no
Il.,10,224,9,τοῦ,ὁ,no
Il.,10,226,3,οἱ,ὁ,postpositive
Il.,10,227,3,οἳ,ὁ,no
Il.,10,231,3,ὁ,ὁ,prepositive
Il.,10,232,4,οἱ,ὁ,postpositive
Il.,10,233,1,τοῖσι,ὁ,no
Il.,10,235,1,τὸν,ὁ,no
Il.,10,236,2,τὸν,ὁ,prepositive
Il.,10,237,7,τὸν,ὁ,no
Il.,10,241,1,τοῖς,ὁ,no
Il.,10,248,1,τὸν,ὁ,no
Il.,10,253,1,τῶν,ὁ,no
Il.,10,256,3,τὸ,ὁ,prepositive
Il.,10,257,5,οἱ,ὁ,postpositive
Il.,10,261,5,οἱ,ὁ,postpositive
Il.,10,266,1,τήν,ὁ,no
Il.,10,270,2,ὃ,ὁ,no
Il.,10,272,1,τὼ,ὁ,no
Il.,10,274,1,τοῖσι,ὁ,no
Il.,10,275,3,τοὶ,ὁ,no
Il.,10,277,3,τῷ,ὁ,no
Il.,10,282,4,ὅ,ὁ,no
Il.,10,287,1,τοὺς,ὁ,no
Il.,10,288,2,ὃ,ὁ,no
Il.,10,290,6,οἱ,ὁ,postpositive
Il.,10,294,1,τήν,ὁ,no
Il.,10,295,4,τῶν,ὁ,no
Il.,10,296,1,οἳ,ὁ,no
Il.,10,302,1,τοὺς,ὁ,no
Il.,10,302,2,ὅ,ὁ,no
Il.,10,304,6,οἱ,ὁ,postpositive
Il.,10,309,6,τὸ,ὁ,prepositive
Il.,10,313,3,οἳ,ὁ,no
Il.,10,317,2,ὃ,ὁ,no
Il.,10,321,4,τὸ,ὁ,prepositive
Il.,10,322,3,τοὺς,ὁ,prepositive
Il.,10,323,2,οἳ,ὁ,no
Il.,10,328,3,ὃ,ὁ,no
Il.,10,328,10,οἱ,ὁ,postpositive
Il.,10,330,3,τοῖς,ὁ,prepositive
Il.,10,332,7,τὸν,ὁ,no
Il.,10,339,6,τὸν,ὁ,no
Il.,10,350,2,ὃ,ὁ,no
Il.,10,352,2,αἱ,ὁ,no
Il.,10,354,1,τὼ,ὁ,no
Il.,10,354,4,ὃ,ὁ,no
Il.,10,359,2,τοὶ,ὁ,no
Il.,10,362,4,ὃ,ὁ,no
Il.,10,363,2,τὸν,ὁ,no
Il.,10,363,5,ὃ,ὁ,no
Il.,10,368,4,ὃ,ὁ,no
Il.,10,374,4,ὃ,ὁ,no
Il.,10,376,4,τὼ,ὁ,prepositive
Il.,10,377,4,ὃ,ὁ,no
Il.,10,380,1,τῶν,ὁ,no
Il.,10,382,1,τὸν,ὁ,no
Il.,10,390,1,τὸν,ὁ,no
Il.,10,396,6,τὸ,ὁ,prepositive
Il.,10,400,1,τὸν,ὁ,no
Il.,10,402,4,οἳ,ὁ,no
Il.,10,404,5,τὸν,ὁ,no
Il.,10,407,3,οἱ,ὁ,postpositive
Il.,10,407,9,οἱ,ὁ,bidirectional
Il.,10,408,3,τῶν,ὁ,prepositive
Il.,10,412,1,τὸν,ὁ,no
Il.,10,413,1,τοὶ,ὁ,no
Il.,10,414,4,τοῖσιν,ὁ,no
Il.,10,423,1,τὸν,ὁ,no
Il.,10,426,1,τὸν,ὁ,no
Il.,10,427,1,τοὶ,ὁ,no
Il.,10,436,1,τοῦ,ὁ,no
Il.,10,438,3,οἱ,ὁ,postpositive
Il.,10,440,3,τὰ,ὁ,no
Il.,10,446,1,τὸν,ὁ,no
Il.,10,454,3,ὃ,ὁ,no
Il.,10,455,3,ὃ,ὁ,no
Il.,10,457,4,τοῦ,ὁ,no
Il.,10,458,1,τοῦ,ὁ,no
Il.,10,460,2,τά,ὁ,no
Il.,10,469,1,τὼ,ὁ,no
Il.,10,471,1,οἳ,ὁ,no
Il.,10,476,1,τὸν,ὁ,no
Il.,10,482,3,τῷ,ὁ,no
Il.,10,483,4,τῶν,ὁ,no
Il.,10,490,1,τὸν,ὁ,no
Il.,10,491,1,τὰ,ὁ,no
Il.,10,495,1,τὸν,ὁ,prepositive
Il.,10,497,1,τὴν,ὁ,no
Il.,10,498,4,ὃ,ὁ,no
Il.,10,503,2,ὃ,ὁ,no
Il.,10,503,5,ὅ,ὁ,no
Il.,10,504,2,ὅ,ὁ,no
Il.,10,506,3,τῶν,ὁ,prepositive
Il.,10,507,2,ὃ,ὁ,no
Il.,10,512,3,ὃ,ὁ,no
Il.,10,514,2,τοὶ,ὁ,no
Il.,10,517,1,τῇ,ὁ,no
Il.,10,519,4,ὃ,ὁ,no
Il.,10,526,1,οἳ,ὁ,no
Il.,10,530,4,τὼ,ὁ,no
Il.,10,531,4,τῇ,ὁ,no
Il.,10,536,7,ὃ,ὁ,no
Il.,10,539,2,οἳ,ὁ,no
Il.,10,541,3,οἳ,ὁ,no
Il.,10,541,8,τοὶ,ὁ,prepositive
Il.,10,554,1,τὸν,ὁ,no
Il.,10,559,2,τὸν,ὁ,no
Il.,10,561,1,τὸν,ὁ,prepositive
Il.,10,562,1,τόν,ὁ,no
Il.,10,566,1,οἳ,ὁ,no
Il.,10,577,1,τὼ,ὁ,prepositive
Il.,11,8,4,τοί,ὁ,no
Il.,11,13,1,τοῖσι,ὁ,no
Il.,11,20,1,τόν,ὁ,no
Il.,11,20,3,οἱ,ὁ,postpositive
Il.,11,23,2,οἱ,ὁ,postpositive
Il.,11,23,3,τὸν,ὁ,no
Il.,11,24,1,τοῦ,ὁ,no
Il.,11,29,9,οἱ,ὁ,bidirectional
Il.,11,34,3,οἱ,ὁ,bidirectional
Il.,11,36,1,τῇ,ὁ,no
Il.,11,38,1,τῆς,ὁ,no
Il.,11,39,6,οἱ,ὁ,postpositive
Il.,11,67,1,οἳ,ὁ,no
Il.,11,69,4,τὰ,ὁ,prepositive
Il.,11,72,6,οἳ,ὁ,no
Il.,11,75,1,οἳ,ὁ,no
Il.,11,80,1,τῶν,ὁ,no
Il.,11,80,7,ὃ,ὁ,no
Il.,11,81,1,τῶν,ὁ,prepositive
Il.,11,94,2,ὅ,ὁ,no
Il.,11,95,1,τὸν,ὁ,no
Il.,11,96,5,οἱ,ὁ,postpositive
Il.,11,99,2,τοὺς,ὁ,no
Il.,11,101,2,ὃ,ὁ,no
Il.,11,103,5,ὃ,ὁ,no
Il.,11,108,1,τὸν,ὁ,no
Il.,11,110,4,τοῖιν,ὁ,no
Il.,11,116,1,ἣ,ὁ,no
Il.,11,120,3,τοῖς,ὁ,no
Il.,11,122,2,ὃ,ὁ,no
Il.,11,126,1,τοῦ,ὁ,no
Il.,11,129,1,τὼ,ὁ,no
Il.,11,129,4,ὃ,ὁ,no
Il.,11,130,2,τὼ,ὁ,no
Il.,11,134,1,τῶν,ὁ,no
Il.,11,142,4,τοῦ,ὁ,no
Il.,11,144,5,ὃ,ὁ,no
Il.,11,145,4,τὸν,ὁ,no
Il.,11,148,1,τοὺς,ὁ,no
Il.,11,148,4,ὃ,ὁ,no
Il.,11,149,1,τῇ,ὁ,no
Il.,11,152,3,τὴν,ὁ,no
Il.,11,156,6,οἳ,ὁ,no
Il.,11,161,4,οἳ,ὁ,no
Il.,11,166,1,οἳ,ὁ,no
Il.,11,168,3,ὃ,ὁ,no
Il.,11,172,1,οἳ,ὁ,no
Il.,11,174,2,τῇ,ὁ,no
Il.,11,175,1,τῆς,ὁ,no
Il.,11,177,2,τοὺς,ὁ,no
Il.,11,178,3,τὸν,ὁ,prepositive
Il.,11,178,5,οἳ,ὁ,no
Il.,11,186,5,τὸν,ὁ,no
Il.,11,189,3,τὸν,ὁ,prepositive
Il.,11,192,5,οἱ,ὁ,postpositive
Il.,11,193,3,ὅ,ὁ,no
Il.,11,204,4,τὸν,ὁ,prepositive
Il.,11,208,3,ὅ,ὁ,no
Il.,11,210,1,ἣ,ὁ,no
Il.,11,214,1,οἳ,ὁ,no
Il.,11,223,2,τόν,ὁ,no
Il.,11,226,6,ὅ,ὁ,no
Il.,11,228,6,οἱ,ὁ,postpositive
Il.,11,229,1,τὰς,ὁ,no
Il.,11,230,2,ὃ,ὁ,no
Il.,11,232,1,οἳ,ὁ,no
Il.,11,233,6,οἱ,ὁ,postpositive
Il.,11,238,2,τό,ὁ,no
Il.,11,240,2,τὸν,ὁ,no
Il.,11,241,2,ὃ,ὁ,no
Il.,11,245,5,τά,ὁ,prepositive
Il.,11,245,6,οἱ,ὁ,postpositive
Il.,11,248,1,τὸν,ὁ,no
Il.,11,257,2,ὃ,ὁ,no
Il.,11,259,1,τὸν,ὁ,prepositive
Il.,11,261,1,τοῖο,ὁ,no
Il.,11,264,2,ὃ,ὁ,no
Il.,11,264,3,τῶν,ὁ,prepositive
Il.,11,266,2,οἱ,ὁ,postpositive
Il.,11,267,3,τὸ,ὁ,prepositive
Il.,11,270,2,τό,ὁ,no
Il.,11,281,4,τὼ,ὁ,no
Il.,11,300,4,οἱ,ὁ,postpositive
Il.,11,304,1,τοὺς,ὁ,no
Il.,11,304,3,ὅ,ὁ,no
Il.,11,316,1,τὸν,ὁ,no
Il.,11,322,4,τοῖο,ὁ,prepositive
Il.,11,323,1,τοὺς,ὁ,no
Il.,11,324,1,τὼ,ὁ,no
Il.,11,331,5,τὼ,ὁ,no
Il.,11,331,7,οἱ,ὁ,postpositive
Il.,11,333,1,τοὺς,ὁ,no
Il.,11,337,4,τοὶ,ὁ,no
Il.,11,339,7,οἱ,ὁ,bidirectional
Il.,11,341,1,τοὺς,ὁ,no
Il.,11,341,8,ὃ,ὁ,no
Il.,11,345,1,τὸν,ὁ,no
Il.,11,353,3,τήν,ὁ,no
Il.,11,353,4,οἱ,ὁ,postpositive
Il.,11,358,5,οἱ,ὁ,postpositive
Il.,11,367,3,τοὺς,ὁ,prepositive
Il.,11,373,2,ὃ,ὁ,no
Il.,11,375,4,ὃ,ὁ,no
Il.,11,378,4,ὃ,ὁ,no
Il.,11,384,1,τὸν,ὁ,no
Il.,11,393,1,τοῦ,ὁ,prepositive
Il.,11,394,4,ὃ,ὁ,no
Il.,11,396,3,τοῦ,ὁ,no
Il.,11,397,3,ὃ,ὁ,no
Il.,11,405,3,τὸ,ὁ,prepositive
Il.,11,406,2,τοὺς,ὁ,prepositive
Il.,11,409,7,τὸν,ὁ,no
Il.,11,411,2,ὃ,ὁ,no
Il.,11,415,2,ὃ,ὁ,no
Il.,11,418,2,οἳ,ὁ,no
Il.,11,420,2,ὃ,ὁ,no
Il.,11,425,2,ὃ,ὁ,no
Il.,11,426,1,τοὺς,ὁ,no
Il.,11,426,4,ὃ,ὁ,no
Il.,11,428,1,τῷ,ὁ,no
Il.,11,439,4,ὅ,ὁ,no
Il.,11,439,5,οἱ,ὁ,postpositive
Il.,11,446,3,ὃ,ὁ,no
Il.,11,447,1,τῷ,ὁ,no
Il.,11,449,4,ὃ,ὁ,no
Il.,11,458,3,οἱ,ὁ,postpositive
Il.,11,461,2,ὅ,ὁ,no
Il.,11,467,1,τῷ,ὁ,no
Il.,11,472,3,ὃ,ὁ,no
Il.,11,472,6,ὃ,ὁ,no
Il.,11,476,4,τὸν,ὁ,no
Il.,11,478,4,τόν,ὁ,no
Il.,11,481,7,ὃ,ὁ,no
Il.,11,483,8,ὅ,ὁ,no
Il.,11,487,2,τὸν,ὁ,no
Il.,11,499,5,τῇ,ὁ,no
Il.,11,502,4,τοῖσιν,ὁ,no
Il.,11,508,1,τῷ,ὁ,no
Il.,11,519,4,τὼ,ὁ,no
Il.,11,520,4,τῇ,ὁ,no
Il.,11,524,4,οἳ,ὁ,no
Il.,11,532,3,τοὶ,ὁ,no
Il.,11,537,5,ὃ,ὁ,no
Il.,11,540,2,ὃ,ὁ,no
Il.,11,540,3,τῶν,ὁ,prepositive
Il.,11,551,3,ὃ,ὁ,no
Il.,11,554,4,τάς,ὁ,no
Il.,11,560,6,οἳ,ὁ,no
Il.,11,571,2,τὰ,ὁ,prepositive
Il.,11,575,1,τὸν,ὁ,no
Il.,11,581,1,τὸν,ὁ,no
Il.,11,592,5,οἳ,ὁ,no
Il.,11,594,3,τῶν,ὁ,no
Il.,11,596,2,οἳ,ὁ,no
Il.,11,599,1,τὸν,ὁ,no
Il.,11,603,4,ὃ,ὁ,no
Il.,11,604,7,οἱ,ὁ,postpositive
Il.,11,605,1,τὸν,ὁ,no
Il.,11,607,1,τὸν,ὁ,no
Il.,11,608,3,τῷ,ὁ,prepositive
Il.,11,613,3,τά,ὁ,no
Il.,11,614,1,τῷ,ὁ,prepositive
Il.,11,618,1,οἳ,ὁ,no
Il.,11,620,6,τοῖο,ὁ,prepositive
Il.,11,621,3,τοὶ,ὁ,no
Il.,11,624,1,τοῖσι,ὁ,no
Il.,11,625,1,τὴν,ὁ,no
Il.,11,626,5,οἱ,ὁ,postpositive
Il.,11,632,5,ὃ,ὁ,no
Il.,11,632,8,ὁ,ὁ,prepositive
Il.,11,637,5,ὁ,ὁ,prepositive
Il.,11,638,2,τῷ,ὁ,no
Il.,11,642,1,τὼ,ὁ,no
Il.,11,645,1,τὸν,ὁ,no
Il.,11,645,4,ὁ,ὁ,prepositive
Il.,11,649,3,ὅ,ὁ,no
Il.,11,655,1,τὸν,ὁ,no
Il.,11,658,6,οἳ,ὁ,no
Il.,11,660,3,ὃ,ὁ,no
Il.,11,666,4,ὅ,ὁ,no
Il.,11,674,3,ὃ,ὁ,no
Il.,11,682,2,τὰ,ὁ,no
Il.,11,686,1,τοὺς,ὁ,no
Il.,11,687,1,οἳ,ὁ,no
Il.,11,691,1,τῶν,ὁ,prepositive
Il.,11,693,1,τῶν,ὁ,no
Il.,11,693,4,οἳ,ὁ,no
Il.,11,696,3,ὃ,ὁ,no
Il.,11,698,3,τῷ,ὁ,no
Il.,11,701,2,τοὺς,ὁ,no
Il.,11,702,2,τὸν,ὁ,prepositive
Il.,11,703,1,τῶν,ὁ,no
Il.,11,703,2,ὃ,ὁ,no
Il.,11,704,4,τὰ,ὁ,no
Il.,11,705,4,οἱ,ὁ,postpositive
Il.,11,706,3,τὰ,ὁ,prepositive
Il.,11,707,4,οἳ,ὁ,no
Il.,11,713,1,τὴν,ὁ,no
Il.,11,724,3,τὰ,ὁ,no
Il.,11,741,1,ἣ,ὁ,no
Il.,11,742,1,τὸν,ὁ,no
Il.,11,763,2,τῆς,ὁ,prepositive
Il.,11,766,2,τῷ,ὁ,no
Il.,11,782,5,τὼ,ὁ,prepositive
Il.,11,787,7,ὅ,ὁ,no
Il.,11,788,3,οἱ,ὁ,postpositive
Il.,11,789,2,οἱ,ὁ,postpositive
Il.,11,789,4,ὃ,ὁ,no
Il.,11,790,3,ὃ,ὁ,no
Il.,11,792,6,οἱ,ὁ,postpositive
Il.,11,795,3,οἱ,ὁ,postpositive
Il.,11,799,4,τῷ,ὁ,no
Il.,11,804,3,τῷ,ὁ,no
Il.,11,808,2,τῇ,ὁ,no
Il.,11,809,2,οἱ,ὁ,postpositive
Il.,11,814,1,τὸν,ὁ,no
Il.,11,822,1,τὸν,ὁ,no
Il.,11,825,1,οἳ,ὁ,no
Il.,11,827,4,τῶν,ὁ,no
Il.,11,831,2,τά,ὁ,no
Il.,11,834,1,τὸν,ὁ,no
Il.,11,836,2,ὃ,ὁ,no
Il.,11,837,1,τὸν,ὁ,no
Il.,11,847,5,οἱ,ὁ,postpositive
Il.,11,848,3,τὸ,ὁ,prepositive
Il.,12,1,2,ὃ,ὁ,no
Il.,12,2,4,οἳ,ὁ,no
Il.,12,5,2,τὸ,ὁ,no
Il.,12,9,2,τὸ,ὁ,no
Il.,12,14,4,οἳ,ὁ,no
Il.,12,14,7,οἳ,ὁ,no
Il.,12,24,1,τῶν,ὁ,prepositive
Il.,12,29,4,τὰ,ὁ,no
Il.,12,40,2,ὅ,ὁ,no
Il.,12,40,5,τὸ,ὁ,prepositive
Il.,12,43,1,οἳ,ὁ,no
Il.,12,45,4,τοῦ,ὁ,no
Il.,12,48,4,τῇ,ὁ,no
Il.,12,50,5,οἱ,ὁ,bidirectional
Il.,12,56,3,τοὺς,ὁ,no
Il.,12,63,1,ἣ,ὁ,no
Il.,12,67,4,τοὺς,ὁ,no
Il.,12,86,1,οἳ,ὁ,no
Il.,12,88,1,οἳ,ὁ,no
Il.,12,89,1,οἳ,ὁ,no
Il.,12,93,1,τῶν,ὁ,prepositive
Il.,12,94,1,τῶν,ὁ,prepositive
Il.,12,98,1,τῶν,ὁ,prepositive
Il.,12,99,3,τῷ,ὁ,no
Il.,12,103,1,οἳ,ὁ,no
Il.,12,103,3,οἱ,ὁ,postpositive
Il.,12,104,1,τῶν,ὁ,prepositive
Il.,12,104,6,ὃ,ὁ,no
Il.,12,105,1,οἳ,ὁ,no
Il.,12,118,6,τῇ,ὁ,no
Il.,12,120,1,τῇ,ὁ,no
Il.,12,124,1,τῇ,ὁ,no
Il.,12,124,7,τοὶ,ὁ,no
Il.,12,129,1,τὸν,ὁ,no
Il.,12,130,1,τὸν,ὁ,prepositive
Il.,12,131,1,τὼ,ὁ,no
Il.,12,135,3,τὼ,ὁ,no
Il.,12,137,1,οἳ,ὁ,no
Il.,12,141,1,οἳ,ὁ,no
Il.,12,145,3,τὼ,ὁ,prepositive
Il.,12,150,3,ὅ,ὁ,no
Il.,12,151,2,τῶν,ὁ,no
Il.,12,154,1,οἳ,ὁ,no
Il.,12,159,2,τῶν,ὁ,prepositive
Il.,12,167,1,οἳ,ὁ,no
Il.,12,174,3,οἱ,ὁ,postpositive
Il.,12,192,3,ὃ,ὁ,no
Il.,12,195,2,οἳ,ὁ,no
Il.,12,195,3,τοὺς,ὁ,no
Il.,12,196,2,οἳ,ὁ,no
Il.,12,197,1,οἳ,ὁ,no
Il.,12,205,3,ὃ,ὁ,no
Il.,12,229,4,οἱ,ὁ,postpositive
Il.,12,230,1,τὸν,ὁ,no
Il.,12,238,2,τῶν,ὁ,no
Il.,12,240,4,τοί,ὁ,no
Il.,12,251,5,τοὶ,ὁ,no
Il.,12,256,1,τοῦ,ὁ,no
Il.,12,261,1,τὰς,ὁ,no
Il.,12,278,1,τῶν,ὁ,no
Il.,12,280,4,τὰ,ὁ,prepositive
Il.,12,287,2,τῶν,ὁ,no
Il.,12,288,1,αἱ,ὁ,no
Il.,12,288,6,αἱ,ὁ,no
